rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
30,one,1,589,419,26.553,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,one,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
31,both,1,583,443,28.074,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,both,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
32,other,1,568,407,25.792,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,other,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
33,member,1,554,401,25.412,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,member,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
34,social,1,542,283,17.934,1578,pending,psychoanalytic_dialogues_high_frequency_recon,culture_social_ethics,social,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
36,stephen,1,525,224,14.195,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,stephen,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
38,dialogues,1,505,357,22.624,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,dialogues,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
39,usa,1,503,455,28.834,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,usa,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
40,center,1,500,382,24.208,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,center,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
41,private,1,487,451,28.58,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,private,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
42,professor,1,482,431,27.313,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,professor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
43,time,1,466,263,16.667,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,time,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
44,gender,1,452,203,12.864,1578,pending,psychoanalytic_dialogues_high_frequency_recon,culture_social_ethics,gender,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
45,own,1,442,330,20.913,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,own,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
46,all,1,441,296,18.758,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,all,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
47,street,1,439,415,26.299,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,street,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
48,therapeutic,1,438,268,16.984,1578,pending,psychoanalytic_dialogues_high_frequency_recon,technique_process,therapeutic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
49,contemporary,1,431,319,20.215,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,contemporary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
50,e-mail,1,427,423,26.806,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,e-mail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
51,relationship,1,406,270,17.11,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,relationship,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
52,addressed,1,404,396,25.095,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,addressed,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
53,analyst's,1,402,198,12.548,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,analyst's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
54,correspondence,1,396,383,24.271,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,correspondence,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
55,supervising,1,395,329,20.849,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,supervising,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
56,life,1,393,263,16.667,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,life,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
57,postdoctoral,1,392,338,21.42,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,postdoctoral,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
58,gmail,1,385,382,24.208,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,gmail,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
59,california,1,371,221,14.005,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,california,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
60,white,1,369,196,12.421,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,white,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
61,american,1,363,227,14.385,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,american,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
62,personal,1,356,260,16.477,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,personal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
63,commentary,1,352,153,9.696,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,commentary,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
65,world,1,352,223,14.132,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,world,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
66,two,1,348,262,16.603,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,two,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
67,unconscious,1,347,209,13.245,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,unconscious,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
68,research,1,347,223,14.132,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,research,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
69,many,1,342,255,16.16,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,many,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
70,association,1,341,249,15.779,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,association,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
71,editor,1,339,261,16.54,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,editor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
72,patient's,1,329,211,13.371,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,patient's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
73,well,1,328,274,17.364,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,well,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
74,francisco,1,328,170,10.773,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,francisco,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
75,international,1,321,247,15.653,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,international,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
76,city,1,318,248,15.716,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,city,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
77,object,1,311,167,10.583,1578,pending,psychoanalytic_dialogues_high_frequency_recon,object_relations,object,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
78,san,1,311,178,11.28,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,san,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
80,school,1,307,256,16.223,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,school,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
81,human,1,294,182,11.534,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,human,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
82,field,1,293,165,10.456,1578,pending,psychoanalytic_dialogues_high_frequency_recon,relational_intersubjective,field,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
83,states,1,292,170,10.773,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,states,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
84,society,1,290,233,14.766,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,society,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
85,supervisor,1,289,230,14.575,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,supervisor,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
86,subjectivity,1,285,177,11.217,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,subjectivity,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
87,thinking,1,283,173,10.963,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,thinking,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
88,psychic,1,282,168,10.646,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,psychic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
89,understanding,1,281,217,13.752,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,understanding,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
90,only,1,281,227,14.385,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,only,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
91,out,1,279,209,13.245,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,out,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
92,associate,1,279,252,15.97,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,associate,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
96,mind,1,260,181,11.47,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,mind,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
97,sexuality,1,259,157,9.949,1578,pending,psychoanalytic_dialogues_high_frequency_recon,body_sexuality,sexuality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
98,response,1,254,157,9.949,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,response,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
99,steven,1,254,73,4.626,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,steven,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
100,west,1,252,235,14.892,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,west,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
101,psychological,1,252,186,11.787,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,psychological,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
102,history,1,250,172,10.9,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,history,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
103,different,1,249,208,13.181,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,different,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
104,group,1,249,145,9.189,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,group,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
105,mitchell,1,246,170,10.773,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,mitchell,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
106,first,1,246,201,12.738,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,first,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
107,sense,1,246,182,11.534,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,sense,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
108,suite,1,245,243,15.399,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,suite,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
110,space,1,242,139,8.809,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,space,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
111,context,1,241,186,11.787,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,context,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
112,child,1,240,134,8.492,1578,pending,psychoanalytic_dialogues_high_frequency_recon,development_attachment,child,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
113,toward,1,239,157,9.949,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,toward,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
114,journal,1,239,194,12.294,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,journal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
115,board,1,237,190,12.041,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,board,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
116,past,1,236,174,11.027,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,past,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
117,like,1,232,174,11.027,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,like,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
118,political,1,232,131,8.302,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,political,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
119,change,1,231,140,8.872,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,change,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
120,intersubjective,1,230,139,8.809,1578,pending,psychoanalytic_dialogues_high_frequency_recon,relational_intersubjective,intersubjective,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
121,psychiatry,1,229,182,11.534,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,psychiatry,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
122,psychoanalyst,1,229,199,12.611,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,psychoanalyst,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
123,sexual,1,226,113,7.161,1578,pending,psychoanalytic_dialogues_high_frequency_recon,body_sexuality,sexual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
124,dissociation,1,223,116,7.351,1578,pending,psychoanalytic_dialogues_high_frequency_recon,affect_trauma_regulation,dissociation,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
125,years,1,221,172,10.9,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,years,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
126,race,1,219,103,6.527,1578,pending,psychoanalytic_dialogues_high_frequency_recon,culture_social_ethics,race,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
127,published,1,218,193,12.231,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,published,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
128,love,1,217,98,6.21,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,love,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
129,over,1,217,166,10.52,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,over,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
130,cultural,1,217,140,8.872,1578,pending,psychoanalytic_dialogues_high_frequency_recon,culture_social_ethics,cultural,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
131,three,1,217,162,10.266,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,three,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
132,need,1,216,152,9.632,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,need,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
134,place,1,215,172,10.9,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,place,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
135,after,1,214,148,9.379,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,after,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
136,reality,1,213,110,6.971,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,reality,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
137,psy,1,213,130,8.238,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,psy,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
138,body,1,210,108,6.844,1578,pending,psychoanalytic_dialogues_high_frequency_recon,body_sexuality,body,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
139,model,1,210,142,8.999,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,model,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
140,language,1,204,116,7.351,1578,pending,psychoanalytic_dialogues_high_frequency_recon,language_narrative_meaning,language,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
141,racial,1,204,73,4.626,1578,pending,psychoanalytic_dialogues_high_frequency_recon,culture_social_ethics,racial,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
142,introduction,1,203,85,5.387,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,introduction,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
143,people,1,202,153,9.696,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,people,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
144,early,1,201,154,9.759,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,early,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
145,aron,1,200,68,4.309,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,aron,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
146,aspects,1,198,157,9.949,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,aspects,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
147,director,1,198,153,9.696,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,director,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
148,medical,1,197,163,10.33,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,medical,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
149,including,1,196,173,10.963,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,including,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
151,press,1,191,165,10.456,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,press,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
152,nyu,1,191,159,10.076,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,nyu,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
153,countertransference,1,188,116,7.351,1578,pending,psychoanalytic_dialogues_high_frequency_recon,transference_countertransference,countertransference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
154,dialogue,1,187,118,7.478,1578,pending,psychoanalytic_dialogues_high_frequency_recon,relational_intersubjective,dialogue,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
156,often,1,186,157,9.949,1578,pending,psychoanalytic_dialogues_high_frequency_recon,,often,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
157,meaning,1,185,119,7.541,1578,pending,psychoanalytic_dialogues_high_frequency_recon,language_narrative_meaning,meaning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
158,emotional,1,185,132,8.365,1578,pending,psychoanalytic_dialogues_high_frequency_recon,affect_trauma_regulation,emotional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_dialogues_candidate_queue,2b_recon_audit_terms,,
